index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
77,538, , ,[中央电视台综艺频道](http://www.cctv.com),MPEG-2, ,BJST,51,50, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
78,538, , ,[中央电视台体育频道](http://www.cctv.com),MPEG-2, ,BJST,48,47, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
79,538, , ,[中央电视台电影频道](http://www.cctv.com),MPEG-2, ,BJST,45,44, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
80,538, , ,[中央电视台电视剧频道](http://www.cctv.com),MPEG-2, ,BJST,42,41, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
81,538, , ,中央电视台科教频道,MPEG-2, ,BJST,39,38, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
82,538, , ,中央电视台社会与法频道,MPEG-2, ,BJST,36,35, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
83,538, , ,中央电视台新闻频道,MPEG-2, ,BJST,33,32, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
84,538, , ,中央电视台少儿频道,MPEG-2, ,BJST,57,56, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
85,554, , ,[上海东方卫视](http://www.cctv.com),MPEG-2, ,BJST,60,59, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
86,554, , ,昆明六套,MPEG-2, ,BJST,57,56, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
